,driver_id,carno,initials,name,season_x,accidents,failures,race_id,team,teamcolor,enginemanufacturer,gridposition,status,resultposition,completedlaps,speedtrap,date,season_y,location,availablecompounds,comment,nolaps,nolapsplanned,tracklength
1199,3,6,ROS,Nico Rosberg,2019,Null,Null,10,Mercedes,#00D2BE,Mercedes,1,F,1,67,331.8,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1200,4,20,MAG,Kevin Magnussen,2014,0.0,1.0,10,McLaren,#FF8700,Mercedes,4,F,9,66,333.6,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1201,4,20,MAG,Kevin Magnussen,2015,0.0,0.0,10,McLaren,#FF8700,Mercedes,4,F,9,66,333.6,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1202,4,20,MAG,Kevin Magnussen,2016,2.0,2.0,10,McLaren,#FF8700,Mercedes,4,F,9,66,333.6,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1203,4,20,MAG,Kevin Magnussen,2017,1.0,4.0,10,McLaren,#FF8700,Mercedes,4,F,9,66,333.6,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1204,4,20,MAG,Kevin Magnussen,2018,0.0,2.0,10,McLaren,#FF8700,Mercedes,4,F,9,66,333.6,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1205,4,20,MAG,Kevin Magnussen,2019,1.0,0.0,10,McLaren,#FF8700,Mercedes,4,F,9,66,333.6,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1206,5,14,ALO,Fernando Alonso,2014,0.0,2.0,10,Ferrari,#DC0000,Ferrari,7,F,5,67,327.7,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1207,5,14,ALO,Fernando Alonso,2015,1.0,6.0,10,Ferrari,#DC0000,Ferrari,7,F,5,67,327.7,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1208,5,14,ALO,Fernando Alonso,2016,1.0,2.0,10,Ferrari,#DC0000,Ferrari,7,F,5,67,327.7,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1209,5,14,ALO,Fernando Alonso,2017,2.0,6.0,10,Ferrari,#DC0000,Ferrari,7,F,5,67,327.7,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1210,5,14,ALO,Fernando Alonso,2018,2.0,4.0,10,Ferrari,#DC0000,Ferrari,7,F,5,67,327.7,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1211,5,14,ALO,Fernando Alonso,2019,Null,Null,10,Ferrari,#DC0000,Ferrari,7,F,5,67,327.7,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1212,6,25,VER,Jean-Eric Vergne,2014,0.0,5.0,10,ToroRosso,#469BFF,Renault,13,F,13,66,335.7,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1213,6,25,VER,Jean-Eric Vergne,2015,Null,Null,10,ToroRosso,#469BFF,Renault,13,F,13,66,335.7,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1214,6,25,VER,Jean-Eric Vergne,2016,Null,Null,10,ToroRosso,#469BFF,Renault,13,F,13,66,335.7,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1215,6,25,VER,Jean-Eric Vergne,2017,Null,Null,10,ToroRosso,#469BFF,Renault,13,F,13,66,335.7,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1216,6,25,VER,Jean-Eric Vergne,2018,Null,Null,10,ToroRosso,#469BFF,Renault,13,F,13,66,335.7,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1217,6,25,VER,Jean-Eric Vergne,2019,Null,Null,10,ToroRosso,#469BFF,Renault,13,F,13,66,335.7,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1218,7,27,HUL,Nico Hulkenberg,2014,1.0,1.0,10,ForceIndia,#F596C8,Mercedes,9,F,7,67,333.2,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1219,7,27,HUL,Nico Hulkenberg,2015,3.0,3.0,10,ForceIndia,#F596C8,Mercedes,9,F,7,67,333.2,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1220,7,27,HUL,Nico Hulkenberg,2016,2.0,2.0,10,ForceIndia,#F596C8,Mercedes,9,F,7,67,333.2,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1221,7,27,HUL,Nico Hulkenberg,2017,1.0,5.0,10,ForceIndia,#F596C8,Mercedes,9,F,7,67,333.2,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1222,7,27,HUL,Nico Hulkenberg,2018,4.0,3.0,10,ForceIndia,#F596C8,Mercedes,9,F,7,67,333.2,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1223,7,27,HUL,Nico Hulkenberg,2019,1.0,0.0,10,ForceIndia,#F596C8,Mercedes,9,F,7,67,333.2,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1224,8,26,KVY,Daniil Kvyat,2014,0.0,5.0,10,ToroRosso,#469BFF,Renault,8,DNF,20,44,331.0,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1225,8,26,KVY,Daniil Kvyat,2015,1.0,1.0,10,ToroRosso,#469BFF,Renault,8,DNF,20,44,331.0,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1226,8,26,KVY,Daniil Kvyat,2016,1.0,5.0,10,ToroRosso,#469BFF,Renault,8,DNF,20,44,331.0,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1227,8,26,KVY,Daniil Kvyat,2017,1.0,3.0,10,ToroRosso,#469BFF,Renault,8,DNF,20,44,331.0,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1228,8,26,KVY,Daniil Kvyat,2018,Null,Null,10,ToroRosso,#469BFF,Renault,8,DNF,20,44,331.0,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1229,8,26,KVY,Daniil Kvyat,2019,1.0,1.0,10,ToroRosso,#469BFF,Renault,8,DNF,20,44,331.0,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1230,9,19,MAS,Felipe Massa,2014,3.0,0.0,10,Williams,#192c4e,Mercedes,3,DNF,22,0,Null,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1231,9,19,MAS,Felipe Massa,2015,0.0,2.0,10,Williams,#192c4e,Mercedes,3,DNF,22,0,Null,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1232,9,19,MAS,Felipe Massa,2016,0.0,2.0,10,Williams,#192c4e,Mercedes,3,DNF,22,0,Null,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1233,9,19,MAS,Felipe Massa,2017,1.0,1.0,10,Williams,#192c4e,Mercedes,3,DNF,22,0,Null,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1234,9,19,MAS,Felipe Massa,2018,Null,Null,10,Williams,#192c4e,Mercedes,3,DNF,22,0,Null,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1235,9,19,MAS,Felipe Massa,2019,Null,Null,10,Williams,#192c4e,Mercedes,3,DNF,22,0,Null,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1236,10,22,BUT,Jenson Button,2014,0.0,0.0,10,McLaren,#FF8700,Mercedes,11,F,8,67,332.3,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1237,10,22,BUT,Jenson Button,2015,1.0,4.0,10,McLaren,#FF8700,Mercedes,11,F,8,67,332.3,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1238,10,22,BUT,Jenson Button,2016,1.0,5.0,10,McLaren,#FF8700,Mercedes,11,F,8,67,332.3,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1239,10,22,BUT,Jenson Button,2017,1.0,0.0,10,McLaren,#FF8700,Mercedes,11,F,8,67,332.3,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1240,10,22,BUT,Jenson Button,2018,Null,Null,10,McLaren,#FF8700,Mercedes,11,F,8,67,332.3,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1241,10,22,BUT,Jenson Button,2019,Null,Null,10,McLaren,#FF8700,Mercedes,11,F,8,67,332.3,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1242,11,7,RAI,Kimi Raikkonen,2014,1.0,0.0,10,Ferrari,#DC0000,Ferrari,12,F,11,66,332.9,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1243,11,7,RAI,Kimi Raikkonen,2015,2.0,3.0,10,Ferrari,#DC0000,Ferrari,12,F,11,66,332.9,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1244,11,7,RAI,Kimi Raikkonen,2016,1.0,2.0,10,Ferrari,#DC0000,Ferrari,12,F,11,66,332.9,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1245,11,7,RAI,Kimi Raikkonen,2017,2.0,0.0,10,Ferrari,#DC0000,Ferrari,12,F,11,66,332.9,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1246,11,7,RAI,Kimi Raikkonen,2018,0.0,4.0,10,Ferrari,#DC0000,Ferrari,12,F,11,66,332.9,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1247,11,7,RAI,Kimi Raikkonen,2019,1.0,1.0,10,Ferrari,#DC0000,Ferrari,12,F,11,66,332.9,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1248,12,5,VET,Sebastian Vettel,2014,0.0,3.0,10,RedBull,#1E41FF,Renault,6,F,4,67,332.9,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1249,12,5,VET,Sebastian Vettel,2015,1.0,0.0,10,RedBull,#1E41FF,Renault,6,F,4,67,332.9,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1250,12,5,VET,Sebastian Vettel,2016,2.0,1.0,10,RedBull,#1E41FF,Renault,6,F,4,67,332.9,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1251,12,5,VET,Sebastian Vettel,2017,1.0,1.0,10,RedBull,#1E41FF,Renault,6,F,4,67,332.9,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1252,12,5,VET,Sebastian Vettel,2018,1.0,0.0,10,RedBull,#1E41FF,Renault,6,F,4,67,332.9,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1253,12,5,VET,Sebastian Vettel,2019,0.0,2.0,10,RedBull,#1E41FF,Renault,6,F,4,67,332.9,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1254,13,99,SUT,Adrian Sutil,2014,4.0,3.0,10,Sauber,#9B0000,Ferrari,15,DNF,19,47,330.1,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1255,13,99,SUT,Adrian Sutil,2015,Null,Null,10,Sauber,#9B0000,Ferrari,15,DNF,19,47,330.1,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1256,13,99,SUT,Adrian Sutil,2016,Null,Null,10,Sauber,#9B0000,Ferrari,15,DNF,19,47,330.1,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1257,13,99,SUT,Adrian Sutil,2017,Null,Null,10,Sauber,#9B0000,Ferrari,15,DNF,19,47,330.1,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1258,13,99,SUT,Adrian Sutil,2018,Null,Null,10,Sauber,#9B0000,Ferrari,15,DNF,19,47,330.1,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1259,13,99,SUT,Adrian Sutil,2019,Null,Null,10,Sauber,#9B0000,Ferrari,15,DNF,19,47,330.1,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1260,14,10,KOB,Kamui Kobayashi,2014,1.0,5.0,10,Caterham,#006400,Renault,19,F,16,65,328.4,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1261,14,10,KOB,Kamui Kobayashi,2015,Null,Null,10,Caterham,#006400,Renault,19,F,16,65,328.4,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1262,14,10,KOB,Kamui Kobayashi,2016,Null,Null,10,Caterham,#006400,Renault,19,F,16,65,328.4,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1263,14,10,KOB,Kamui Kobayashi,2017,Null,Null,10,Caterham,#006400,Renault,19,F,16,65,328.4,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1264,14,10,KOB,Kamui Kobayashi,2018,Null,Null,10,Caterham,#006400,Renault,19,F,16,65,328.4,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1265,14,10,KOB,Kamui Kobayashi,2019,Null,Null,10,Caterham,#006400,Renault,19,F,16,65,328.4,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1266,15,77,BOT,Valtteri Bottas,2014,0.0,1.0,10,Williams,#192c4e,Mercedes,2,F,2,67,340.2,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1267,15,77,BOT,Valtteri Bottas,2015,0.0,1.0,10,Williams,#192c4e,Mercedes,2,F,2,67,340.2,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1268,15,77,BOT,Valtteri Bottas,2016,0.0,2.0,10,Williams,#192c4e,Mercedes,2,F,2,67,340.2,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1269,15,77,BOT,Valtteri Bottas,2017,0.0,1.0,10,Williams,#192c4e,Mercedes,2,F,2,67,340.2,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1270,15,77,BOT,Valtteri Bottas,2018,0.0,1.0,10,Williams,#192c4e,Mercedes,2,F,2,67,340.2,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1271,15,77,BOT,Valtteri Bottas,2019,1.0,0.0,10,Williams,#192c4e,Mercedes,2,F,2,67,340.2,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1272,16,11,PER,Sergio Perez,2014,3.0,0.0,10,ForceIndia,#F596C8,Mercedes,10,F,10,66,341.0,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1273,16,11,PER,Sergio Perez,2015,0.0,1.0,10,ForceIndia,#F596C8,Mercedes,10,F,10,66,341.0,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1274,16,11,PER,Sergio Perez,2016,0.0,0.0,10,ForceIndia,#F596C8,Mercedes,10,F,10,66,341.0,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1275,16,11,PER,Sergio Perez,2017,0.0,1.0,10,ForceIndia,#F596C8,Mercedes,10,F,10,66,341.0,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1276,16,11,PER,Sergio Perez,2018,0.0,2.0,10,ForceIndia,#F596C8,Mercedes,10,F,10,66,341.0,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1277,16,11,PER,Sergio Perez,2019,1.0,1.0,10,ForceIndia,#F596C8,Mercedes,10,F,10,66,341.0,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1278,17,4,CHI,Max Chilton,2014,2.0,1.0,10,Marussia,#6E0000,Ferrari,21,F,17,65,322.1,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1279,17,4,CHI,Max Chilton,2015,Null,Null,10,Marussia,#6E0000,Ferrari,21,F,17,65,322.1,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1280,17,4,CHI,Max Chilton,2016,Null,Null,10,Marussia,#6E0000,Ferrari,21,F,17,65,322.1,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1281,17,4,CHI,Max Chilton,2017,Null,Null,10,Marussia,#6E0000,Ferrari,21,F,17,65,322.1,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1282,17,4,CHI,Max Chilton,2018,Null,Null,10,Marussia,#6E0000,Ferrari,21,F,17,65,322.1,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1283,17,4,CHI,Max Chilton,2019,Null,Null,10,Marussia,#6E0000,Ferrari,21,F,17,65,322.1,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1284,18,17,BIA,Jules Bianchi,2014,1.0,1.0,10,Marussia,#6E0000,Ferrari,17,F,15,66,326.0,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1285,18,17,BIA,Jules Bianchi,2015,Null,Null,10,Marussia,#6E0000,Ferrari,17,F,15,66,326.0,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1286,18,17,BIA,Jules Bianchi,2016,Null,Null,10,Marussia,#6E0000,Ferrari,17,F,15,66,326.0,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1287,18,17,BIA,Jules Bianchi,2017,Null,Null,10,Marussia,#6E0000,Ferrari,17,F,15,66,326.0,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1288,18,17,BIA,Jules Bianchi,2018,Null,Null,10,Marussia,#6E0000,Ferrari,17,F,15,66,326.0,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1289,18,17,BIA,Jules Bianchi,2019,Null,Null,10,Marussia,#6E0000,Ferrari,17,F,15,66,326.0,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1290,19,9,ERI,Marcus Ericsson,2014,1.0,4.0,10,Caterham,#006400,Renault,22,F,18,65,325.5,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1291,19,9,ERI,Marcus Ericsson,2015,2.0,1.0,10,Caterham,#006400,Renault,22,F,18,65,325.5,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1292,19,9,ERI,Marcus Ericsson,2016,1.0,3.0,10,Caterham,#006400,Renault,22,F,18,65,325.5,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1293,19,9,ERI,Marcus Ericsson,2017,3.0,2.0,10,Caterham,#006400,Renault,22,F,18,65,325.5,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1294,19,9,ERI,Marcus Ericsson,2018,1.0,3.0,10,Caterham,#006400,Renault,22,F,18,65,325.5,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1295,19,9,ERI,Marcus Ericsson,2019,Null,Null,10,Caterham,#006400,Renault,22,F,18,65,325.5,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1296,20,21,GUT,Esteban Gutierrez,2014,3.0,3.0,10,Sauber,#9B0000,Ferrari,16,F,14,66,329.1,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1297,20,21,GUT,Esteban Gutierrez,2015,Null,Null,10,Sauber,#9B0000,Ferrari,16,F,14,66,329.1,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1298,20,21,GUT,Esteban Gutierrez,2016,1.0,3.0,10,Sauber,#9B0000,Ferrari,16,F,14,66,329.1,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1299,20,21,GUT,Esteban Gutierrez,2017,Null,Null,10,Sauber,#9B0000,Ferrari,16,F,14,66,329.1,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1300,20,21,GUT,Esteban Gutierrez,2018,Null,Null,10,Sauber,#9B0000,Ferrari,16,F,14,66,329.1,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1301,20,21,GUT,Esteban Gutierrez,2019,Null,Null,10,Sauber,#9B0000,Ferrari,16,F,14,66,329.1,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1302,21,13,MAL,Pastor Maldonado,2014,0.0,6.0,10,LotusF1,#E2B007,Renault,18,F,12,66,330.1,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1303,21,13,MAL,Pastor Maldonado,2015,5.0,4.0,10,LotusF1,#E2B007,Renault,18,F,12,66,330.1,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1304,21,13,MAL,Pastor Maldonado,2016,Null,Null,10,LotusF1,#E2B007,Renault,18,F,12,66,330.1,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1305,21,13,MAL,Pastor Maldonado,2017,Null,Null,10,LotusF1,#E2B007,Renault,18,F,12,66,330.1,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1306,21,13,MAL,Pastor Maldonado,2018,Null,Null,10,LotusF1,#E2B007,Renault,18,F,12,66,330.1,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1307,21,13,MAL,Pastor Maldonado,2019,Null,Null,10,LotusF1,#E2B007,Renault,18,F,12,66,330.1,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1308,22,8,GRO,Romain Grosjean,2014,1.0,5.0,10,LotusF1,#E2B007,Renault,14,DNF,21,26,316.3,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1309,22,8,GRO,Romain Grosjean,2015,3.0,3.0,10,LotusF1,#E2B007,Renault,14,DNF,21,26,316.3,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1310,22,8,GRO,Romain Grosjean,2016,0.0,3.0,10,LotusF1,#E2B007,Renault,14,DNF,21,26,316.3,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1311,22,8,GRO,Romain Grosjean,2017,1.0,2.0,10,LotusF1,#E2B007,Renault,14,DNF,21,26,316.3,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1312,22,8,GRO,Romain Grosjean,2018,4.0,1.0,10,LotusF1,#E2B007,Renault,14,DNF,21,26,316.3,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1313,22,8,GRO,Romain Grosjean,2019,2.0,4.0,10,LotusF1,#E2B007,Renault,14,DNF,21,26,316.3,2014-07-20,2014,Hockenheim,"A3,A4,I,W",Null,67,67,4574
1314,1,44,HAM,Lewis Hamilton,2014,0.0,3.0,11,Mercedes,#00D2BE,Mercedes,22,F,3,70,314.3,2014-07-27,2014,Budapest,"A2,A3,I,W",Wet in the beginning,70,70,4381
1315,1,44,HAM,Lewis Hamilton,2015,0.0,1.0,11,Mercedes,#00D2BE,Mercedes,22,F,3,70,314.3,2014-07-27,2014,Budapest,"A2,A3,I,W",Wet in the beginning,70,70,4381
1316,1,44,HAM,Lewis Hamilton,2016,1.0,1.0,11,Mercedes,#00D2BE,Mercedes,22,F,3,70,314.3,2014-07-27,2014,Budapest,"A2,A3,I,W",Wet in the beginning,70,70,4381
1317,1,44,HAM,Lewis Hamilton,2017,0.0,0.0,11,Mercedes,#00D2BE,Mercedes,22,F,3,70,314.3,2014-07-27,2014,Budapest,"A2,A3,I,W",Wet in the beginning,70,70,4381
1318,1,44,HAM,Lewis Hamilton,2018,0.0,1.0,11,Mercedes,#00D2BE,Mercedes,22,F,3,70,314.3,2014-07-27,2014,Budapest,"A2,A3,I,W",Wet in the beginning,70,70,4381
1319,1,44,HAM,Lewis Hamilton,2019,0.0,0.0,11,Mercedes,#00D2BE,Mercedes,22,F,3,70,314.3,2014-07-27,2014,Budapest,"A2,A3,I,W",Wet in the beginning,70,70,4381
1320,2,3,RIC,Daniel Ricciardo,2014,0.0,2.0,11,RedBull,#1E41FF,Renault,4,F,1,70,310.7,2014-07-27,2014,Budapest,"A2,A3,I,W",Wet in the beginning,70,70,4381
1321,2,3,RIC,Daniel Ricciardo,2015,0.0,2.0,11,RedBull,#1E41FF,Renault,4,F,1,70,310.7,2014-07-27,2014,Budapest,"A2,A3,I,W",Wet in the beginning,70,70,4381
1322,2,3,RIC,Daniel Ricciardo,2016,0.0,0.0,11,RedBull,#1E41FF,Renault,4,F,1,70,310.7,2014-07-27,2014,Budapest,"A2,A3,I,W",Wet in the beginning,70,70,4381
1323,2,3,RIC,Daniel Ricciardo,2017,1.0,5.0,11,RedBull,#1E41FF,Renault,4,F,1,70,310.7,2014-07-27,2014,Budapest,"A2,A3,I,W",Wet in the beginning,70,70,4381
1324,2,3,RIC,Daniel Ricciardo,2018,1.0,7.0,11,RedBull,#1E41FF,Renault,4,F,1,70,310.7,2014-07-27,2014,Budapest,"A2,A3,I,W",Wet in the beginning,70,70,4381
1325,2,3,RIC,Daniel Ricciardo,2019,1.0,3.0,11,RedBull,#1E41FF,Renault,4,F,1,70,310.7,2014-07-27,2014,Budapest,"A2,A3,I,W",Wet in the beginning,70,70,4381
1326,3,6,ROS,Nico Rosberg,2014,0.0,2.0,11,Mercedes,#00D2BE,Mercedes,1,F,4,70,313.4,2014-07-27,2014,Budapest,"A2,A3,I,W",Wet in the beginning,70,70,4381
1327,3,6,ROS,Nico Rosberg,2015,0.0,1.0,11,Mercedes,#00D2BE,Mercedes,1,F,4,70,313.4,2014-07-27,2014,Budapest,"A2,A3,I,W",Wet in the beginning,70,70,4381
1328,3,6,ROS,Nico Rosberg,2016,1.0,0.0,11,Mercedes,#00D2BE,Mercedes,1,F,4,70,313.4,2014-07-27,2014,Budapest,"A2,A3,I,W",Wet in the beginning,70,70,4381
1329,3,6,ROS,Nico Rosberg,2017,Null,Null,11,Mercedes,#00D2BE,Mercedes,1,F,4,70,313.4,2014-07-27,2014,Budapest,"A2,A3,I,W",Wet in the beginning,70,70,4381
1330,3,6,ROS,Nico Rosberg,2018,Null,Null,11,Mercedes,#00D2BE,Mercedes,1,F,4,70,313.4,2014-07-27,2014,Budapest,"A2,A3,I,W",Wet in the beginning,70,70,4381
1331,3,6,ROS,Nico Rosberg,2019,Null,Null,11,Mercedes,#00D2BE,Mercedes,1,F,4,70,313.4,2014-07-27,2014,Budapest,"A2,A3,I,W",Wet in the beginning,70,70,4381
1332,4,20,MAG,Kevin Magnussen,2014,0.0,1.0,11,McLaren,#FF8700,Mercedes,21,F,12,70,308.7,2014-07-27,2014,Budapest,"A2,A3,I,W",Wet in the beginning,70,70,4381
1333,4,20,MAG,Kevin Magnussen,2015,0.0,0.0,11,McLaren,#FF8700,Mercedes,21,F,12,70,308.7,2014-07-27,2014,Budapest,"A2,A3,I,W",Wet in the beginning,70,70,4381
1334,4,20,MAG,Kevin Magnussen,2016,2.0,2.0,11,McLaren,#FF8700,Mercedes,21,F,12,70,308.7,2014-07-27,2014,Budapest,"A2,A3,I,W",Wet in the beginning,70,70,4381
1335,4,20,MAG,Kevin Magnussen,2017,1.0,4.0,11,McLaren,#FF8700,Mercedes,21,F,12,70,308.7,2014-07-27,2014,Budapest,"A2,A3,I,W",Wet in the beginning,70,70,4381
