,driver_id,carno,initials,name,race_id,team,teamcolor,enginemanufacturer,gridposition,status,resultposition,completedlaps,speedtrap,date,season,location,availablecompounds,comment,nolaps,nolapsplanned,tracklength,"accidents per driver, per season","failures per driver, per season"
701,5,14,ALO,Fernando Alonso,34,McLaren,#FF8700,Honda,19,F,11,53,310.5,2015-10-11,2015,Sochi,"A3,A4,I,W",,53,53,5848,1.0,6.0
702,5,14,ALO,Fernando Alonso,35,McLaren,#FF8700,Honda,9,F,11,56,,2015-10-25,2015,Austin,"A2,A3,I,W",Rain in the beginning,56,56,5513,1.0,6.0
703,5,14,ALO,Fernando Alonso,36,McLaren,#FF8700,Honda,18,DNF,20,1,,2015-11-01,2015,MexicoCity,"A2,A3,I,W",,71,71,4304,1.0,6.0
704,5,14,ALO,Fernando Alonso,37,McLaren,#FF8700,Honda,20,F,15,70,,2015-11-15,2015,SaoPaulo,"A2,A3,I,W",,71,71,4309,1.0,6.0
705,5,14,ALO,Fernando Alonso,38,McLaren,#FF8700,Honda,16,F,17,53,,2015-11-29,2015,YasMarina,"A3,A4,I,W",,55,55,5554,1.0,6.0
706,8,26,KVY,Daniil Kvyat,21,RedBull,#1E41FF,Renault,5,F,9,55,,2015-03-29,2015,KualaLumpur,"A1,A2,I,W",,56,56,5543,1.0,1.0
707,8,26,KVY,Daniil Kvyat,22,RedBull,#1E41FF,Renault,12,DNF,19,15,,2015-04-12,2015,Shanghai,"A2,A3,I,W",Race finished behind SC,56,56,5451,1.0,1.0
708,8,26,KVY,Daniil Kvyat,23,RedBull,#1E41FF,Renault,17,F,9,56,,2015-04-19,2015,Sakhir,"A2,A3,I,W",,57,57,5412,1.0,1.0
709,8,26,KVY,Daniil Kvyat,24,RedBull,#1E41FF,Renault,8,F,10,65,,2015-05-10,2015,Catalunya,"A1,A2,I,W",,66,66,4655,1.0,1.0
710,8,26,KVY,Daniil Kvyat,25,RedBull,#1E41FF,Renault,5,F,4,78,,2015-05-24,2015,MonteCarlo,"A3,A4,I,W",SC followed directly on VSC,78,78,3337,1.0,1.0
711,8,26,KVY,Daniil Kvyat,26,RedBull,#1E41FF,Renault,8,F,9,69,,2015-06-07,2015,Montreal,"A3,A4,I,W",,70,70,4361,1.0,1.0
712,8,26,KVY,Daniil Kvyat,27,RedBull,#1E41FF,Renault,15,F,12,70,,2015-06-21,2015,Spielberg,"A3,A4,I,W",,71,71,4318,1.0,1.0
713,8,26,KVY,Daniil Kvyat,28,RedBull,#1E41FF,Renault,7,F,6,52,,2015-07-05,2015,Silverstone,"A1,A2,I,W",Rain in the end,52,52,5891,1.0,1.0
714,8,26,KVY,Daniil Kvyat,29,RedBull,#1E41FF,Renault,7,F,2,69,,2015-07-26,2015,Budapest,"A2,A3,I,W","SC followed directly on VSC, SC through pit lane",69,70,4381,1.0,1.0
715,8,26,KVY,Daniil Kvyat,30,RedBull,#1E41FF,Renault,12,F,4,43,,2015-08-23,2015,Spa,"A2,A3,I,W",,43,44,7004,1.0,1.0
716,8,26,KVY,Daniil Kvyat,31,RedBull,#1E41FF,Renault,18,F,10,52,,2015-09-06,2015,Monza,"A2,A3,I,W",,53,53,5793,1.0,1.0
717,8,26,KVY,Daniil Kvyat,32,RedBull,#1E41FF,Renault,4,F,6,61,,2015-09-20,2015,Singapore,"A3,A4,I,W",SC followed directly on VSC,61,61,5063,1.0,1.0
718,8,26,KVY,Daniil Kvyat,33,RedBull,#1E41FF,Renault,20,F,13,52,,2015-09-27,2015,Suzuka,"A1,A2,I,W",,53,53,5807,1.0,1.0
719,8,26,KVY,Daniil Kvyat,34,RedBull,#1E41FF,Renault,11,F,5,53,314.1,2015-10-11,2015,Sochi,"A3,A4,I,W",,53,53,5848,1.0,1.0
720,8,26,KVY,Daniil Kvyat,35,RedBull,#1E41FF,Renault,4,DNF,13,41,,2015-10-25,2015,Austin,"A2,A3,I,W",Rain in the beginning,56,56,5513,1.0,1.0
721,8,26,KVY,Daniil Kvyat,36,RedBull,#1E41FF,Renault,4,F,4,71,,2015-11-01,2015,MexicoCity,"A2,A3,I,W",,71,71,4304,1.0,1.0
722,8,26,KVY,Daniil Kvyat,37,RedBull,#1E41FF,Renault,6,F,7,70,,2015-11-15,2015,SaoPaulo,"A2,A3,I,W",,71,71,4309,1.0,1.0
723,8,26,KVY,Daniil Kvyat,38,RedBull,#1E41FF,Renault,9,F,10,55,,2015-11-29,2015,YasMarina,"A3,A4,I,W",,55,55,5554,1.0,1.0
724,15,77,BOT,Valtteri Bottas,21,Williams,#192c4e,Mercedes,8,F,5,56,,2015-03-29,2015,KualaLumpur,"A1,A2,I,W",,56,56,5543,0.0,1.0
725,15,77,BOT,Valtteri Bottas,22,Williams,#192c4e,Mercedes,5,F,6,56,,2015-04-12,2015,Shanghai,"A2,A3,I,W",Race finished behind SC,56,56,5451,0.0,1.0
726,15,77,BOT,Valtteri Bottas,23,Williams,#192c4e,Mercedes,5,F,4,57,,2015-04-19,2015,Sakhir,"A2,A3,I,W",,57,57,5412,0.0,1.0
727,15,77,BOT,Valtteri Bottas,24,Williams,#192c4e,Mercedes,4,F,4,66,,2015-05-10,2015,Catalunya,"A1,A2,I,W",,66,66,4655,0.0,1.0
728,15,77,BOT,Valtteri Bottas,25,Williams,#192c4e,Mercedes,16,F,14,78,,2015-05-24,2015,MonteCarlo,"A3,A4,I,W",SC followed directly on VSC,78,78,3337,0.0,1.0
729,15,77,BOT,Valtteri Bottas,26,Williams,#192c4e,Mercedes,4,F,3,70,,2015-06-07,2015,Montreal,"A3,A4,I,W",,70,70,4361,0.0,1.0
730,15,77,BOT,Valtteri Bottas,27,Williams,#192c4e,Mercedes,6,F,5,71,,2015-06-21,2015,Spielberg,"A3,A4,I,W",,71,71,4318,0.0,1.0
731,15,77,BOT,Valtteri Bottas,28,Williams,#192c4e,Mercedes,4,F,5,52,,2015-07-05,2015,Silverstone,"A1,A2,I,W",Rain in the end,52,52,5891,0.0,1.0
732,15,77,BOT,Valtteri Bottas,29,Williams,#192c4e,Mercedes,6,F,13,69,,2015-07-26,2015,Budapest,"A2,A3,I,W","SC followed directly on VSC, SC through pit lane",69,70,4381,0.0,1.0
733,15,77,BOT,Valtteri Bottas,30,Williams,#192c4e,Mercedes,3,F,9,43,,2015-08-23,2015,Spa,"A2,A3,I,W",,43,44,7004,0.0,1.0
734,15,77,BOT,Valtteri Bottas,31,Williams,#192c4e,Mercedes,6,F,4,53,,2015-09-06,2015,Monza,"A2,A3,I,W",,53,53,5793,0.0,1.0
735,15,77,BOT,Valtteri Bottas,32,Williams,#192c4e,Mercedes,7,F,5,61,,2015-09-20,2015,Singapore,"A3,A4,I,W",SC followed directly on VSC,61,61,5063,0.0,1.0
736,15,77,BOT,Valtteri Bottas,33,Williams,#192c4e,Mercedes,3,F,5,53,,2015-09-27,2015,Suzuka,"A1,A2,I,W",,53,53,5807,0.0,1.0
737,15,77,BOT,Valtteri Bottas,34,Williams,#192c4e,Mercedes,3,DNF,12,52,333.1,2015-10-11,2015,Sochi,"A3,A4,I,W",,53,53,5848,0.0,1.0
738,15,77,BOT,Valtteri Bottas,35,Williams,#192c4e,Mercedes,16,DNF,19,5,,2015-10-25,2015,Austin,"A2,A3,I,W",Rain in the beginning,56,56,5513,0.0,1.0
739,15,77,BOT,Valtteri Bottas,36,Williams,#192c4e,Mercedes,6,F,3,71,,2015-11-01,2015,MexicoCity,"A2,A3,I,W",,71,71,4304,0.0,1.0
740,15,77,BOT,Valtteri Bottas,37,Williams,#192c4e,Mercedes,7,F,5,70,,2015-11-15,2015,SaoPaulo,"A2,A3,I,W",,71,71,4309,0.0,1.0
741,15,77,BOT,Valtteri Bottas,38,Williams,#192c4e,Mercedes,6,F,13,54,,2015-11-29,2015,YasMarina,"A3,A4,I,W",,55,55,5554,0.0,1.0
742,28,98,MER,Roberto Merhi,21,ManorMarussia,#6E0000,Ferrari,19,F,15,53,,2015-03-29,2015,KualaLumpur,"A1,A2,I,W",,56,56,5543,0.0,1.0
743,28,98,MER,Roberto Merhi,22,ManorMarussia,#6E0000,Ferrari,20,F,16,54,,2015-04-12,2015,Shanghai,"A2,A3,I,W",Race finished behind SC,56,56,5451,0.0,1.0
744,28,98,MER,Roberto Merhi,23,ManorMarussia,#6E0000,Ferrari,19,F,17,54,,2015-04-19,2015,Sakhir,"A2,A3,I,W",,57,57,5412,0.0,1.0
745,28,98,MER,Roberto Merhi,24,ManorMarussia,#6E0000,Ferrari,20,F,18,62,,2015-05-10,2015,Catalunya,"A1,A2,I,W",,66,66,4655,0.0,1.0
746,28,98,MER,Roberto Merhi,25,ManorMarussia,#6E0000,Ferrari,19,F,16,76,,2015-05-24,2015,MonteCarlo,"A3,A4,I,W",SC followed directly on VSC,78,78,3337,0.0,1.0
747,28,98,MER,Roberto Merhi,26,ManorMarussia,#6E0000,Ferrari,16,DNF,18,57,,2015-06-07,2015,Montreal,"A3,A4,I,W",,70,70,4361,0.0,1.0
748,28,98,MER,Roberto Merhi,27,ManorMarussia,#6E0000,Ferrari,16,F,14,68,,2015-06-21,2015,Spielberg,"A3,A4,I,W",,71,71,4318,0.0,1.0
749,28,98,MER,Roberto Merhi,28,ManorMarussia,#6E0000,Ferrari,20,F,12,49,,2015-07-05,2015,Silverstone,"A1,A2,I,W",Rain in the end,52,52,5891,0.0,1.0
750,28,98,MER,Roberto Merhi,29,ManorMarussia,#6E0000,Ferrari,19,F,15,67,,2015-07-26,2015,Budapest,"A2,A3,I,W","SC followed directly on VSC, SC through pit lane",69,70,4381,0.0,1.0
751,28,98,MER,Roberto Merhi,30,ManorMarussia,#6E0000,Ferrari,17,F,15,42,,2015-08-23,2015,Spa,"A2,A3,I,W",,43,44,7004,0.0,1.0
752,28,98,MER,Roberto Merhi,31,ManorMarussia,#6E0000,Ferrari,14,F,16,51,,2015-09-06,2015,Monza,"A2,A3,I,W",,53,53,5793,0.0,1.0
753,28,98,MER,Roberto Merhi,34,ManorMarussia,#6E0000,Ferrari,18,F,13,52,307.4,2015-10-11,2015,Sochi,"A3,A4,I,W",,53,53,5848,0.0,1.0
754,28,98,MER,Roberto Merhi,38,ManorMarussia,#6E0000,Ferrari,20,F,19,52,,2015-11-29,2015,YasMarina,"A3,A4,I,W",,55,55,5554,0.0,1.0
755,24,28,STE,Will Stevens,22,ManorMarussia,#6E0000,Ferrari,19,F,15,54,,2015-04-12,2015,Shanghai,"A2,A3,I,W",Race finished behind SC,56,56,5451,1.0,1.0
756,24,28,STE,Will Stevens,23,ManorMarussia,#6E0000,Ferrari,18,F,16,55,,2015-04-19,2015,Sakhir,"A2,A3,I,W",,57,57,5412,1.0,1.0
757,24,28,STE,Will Stevens,24,ManorMarussia,#6E0000,Ferrari,19,F,17,63,,2015-05-10,2015,Catalunya,"A1,A2,I,W",,66,66,4655,1.0,1.0
758,24,28,STE,Will Stevens,25,ManorMarussia,#6E0000,Ferrari,18,F,17,76,,2015-05-24,2015,MonteCarlo,"A3,A4,I,W",SC followed directly on VSC,78,78,3337,1.0,1.0
759,24,28,STE,Will Stevens,26,ManorMarussia,#6E0000,Ferrari,17,F,17,66,,2015-06-07,2015,Montreal,"A3,A4,I,W",,70,70,4361,1.0,1.0
760,24,28,STE,Will Stevens,27,ManorMarussia,#6E0000,Ferrari,17,DNF,18,1,,2015-06-21,2015,Spielberg,"A3,A4,I,W",,71,71,4318,1.0,1.0
761,24,28,STE,Will Stevens,28,ManorMarussia,#6E0000,Ferrari,19,F,13,49,,2015-07-05,2015,Silverstone,"A1,A2,I,W",Rain in the end,52,52,5891,1.0,1.0
762,24,28,STE,Will Stevens,29,ManorMarussia,#6E0000,Ferrari,20,F,16,65,,2015-07-26,2015,Budapest,"A2,A3,I,W","SC followed directly on VSC, SC through pit lane",69,70,4381,1.0,1.0
763,24,28,STE,Will Stevens,30,ManorMarussia,#6E0000,Ferrari,15,F,16,42,,2015-08-23,2015,Spa,"A2,A3,I,W",,43,44,7004,1.0,1.0
764,24,28,STE,Will Stevens,31,ManorMarussia,#6E0000,Ferrari,13,F,15,51,,2015-09-06,2015,Monza,"A2,A3,I,W",,53,53,5793,1.0,1.0
765,24,28,STE,Will Stevens,32,ManorMarussia,#6E0000,Ferrari,19,F,15,59,,2015-09-20,2015,Singapore,"A3,A4,I,W",SC followed directly on VSC,61,61,5063,1.0,1.0
766,24,28,STE,Will Stevens,33,ManorMarussia,#6E0000,Ferrari,18,F,19,50,,2015-09-27,2015,Suzuka,"A1,A2,I,W",,53,53,5807,1.0,1.0
767,24,28,STE,Will Stevens,34,ManorMarussia,#6E0000,Ferrari,17,F,14,51,299.5,2015-10-11,2015,Sochi,"A3,A4,I,W",,53,53,5848,1.0,1.0
768,24,28,STE,Will Stevens,35,ManorMarussia,#6E0000,Ferrari,19,DNF,20,1,,2015-10-25,2015,Austin,"A2,A3,I,W",Rain in the beginning,56,56,5513,1.0,1.0
769,24,28,STE,Will Stevens,36,ManorMarussia,#6E0000,Ferrari,17,F,16,69,,2015-11-01,2015,MexicoCity,"A2,A3,I,W",,71,71,4304,1.0,1.0
770,24,28,STE,Will Stevens,37,ManorMarussia,#6E0000,Ferrari,18,F,17,67,,2015-11-15,2015,SaoPaulo,"A2,A3,I,W",,71,71,4309,1.0,1.0
771,24,28,STE,Will Stevens,38,ManorMarussia,#6E0000,Ferrari,19,F,18,53,,2015-11-29,2015,YasMarina,"A3,A4,I,W",,55,55,5554,1.0,1.0
772,29,53,RSS,Alexander Rossi,32,ManorMarussia,#6E0000,Ferrari,20,F,14,59,,2015-09-20,2015,Singapore,"A3,A4,I,W",SC followed directly on VSC,61,61,5063,0.0,0.0
773,29,53,RSS,Alexander Rossi,33,ManorMarussia,#6E0000,Ferrari,19,F,18,51,,2015-09-27,2015,Suzuka,"A1,A2,I,W",,53,53,5807,0.0,0.0
774,29,53,RSS,Alexander Rossi,35,ManorMarussia,#6E0000,Ferrari,17,F,12,56,,2015-10-25,2015,Austin,"A2,A3,I,W",Rain in the beginning,56,56,5513,0.0,0.0
775,29,53,RSS,Alexander Rossi,36,ManorMarussia,#6E0000,Ferrari,16,F,15,69,,2015-11-01,2015,MexicoCity,"A2,A3,I,W",,71,71,4304,0.0,0.0
776,29,53,RSS,Alexander Rossi,37,ManorMarussia,#6E0000,Ferrari,17,F,18,67,,2015-11-15,2015,SaoPaulo,"A2,A3,I,W",,71,71,4309,0.0,0.0
777,1,44,HAM,Lewis Hamilton,39,Mercedes,#00D2BE,Mercedes,1,F,2,57,,2016-03-20,2016,Melbourne,"A2,A3,A4,I,W","SC, then red flag, restart behind SC",57,58,5303,1.0,1.0
778,1,44,HAM,Lewis Hamilton,40,Mercedes,#00D2BE,Mercedes,1,F,3,57,,2016-04-03,2016,Sakhir,"A2,A3,A4,I,W",,57,57,5412,1.0,1.0
779,1,44,HAM,Lewis Hamilton,41,Mercedes,#00D2BE,Mercedes,22,F,7,56,,2016-04-17,2016,Shanghai,"A2,A3,A4,I,W",,56,56,5451,1.0,1.0
780,1,44,HAM,Lewis Hamilton,42,Mercedes,#00D2BE,Mercedes,10,F,2,53,,2016-05-01,2016,Sochi,"A2,A3,A4,I,W",SC followed directly on VSC,53,53,5848,1.0,1.0
781,1,44,HAM,Lewis Hamilton,43,Mercedes,#00D2BE,Mercedes,1,DNF,21,0,,2016-05-15,2016,Catalunya,"A1,A2,A3,I,W",,66,66,4655,1.0,1.0
782,1,44,HAM,Lewis Hamilton,44,Mercedes,#00D2BE,Mercedes,3,F,1,78,,2016-05-29,2016,MonteCarlo,"A3,A4,A5,I,W",Start behind SC because of rain,78,78,3337,1.0,1.0
783,1,44,HAM,Lewis Hamilton,45,Mercedes,#00D2BE,Mercedes,1,F,1,70,,2016-06-12,2016,Montreal,"A3,A4,A5,I,W",,70,70,4361,1.0,1.0
784,1,44,HAM,Lewis Hamilton,46,Mercedes,#00D2BE,Mercedes,10,F,5,51,337.3,2016-06-19,2016,Baku,"A2,A3,A4,I,W",,51,51,6003,1.0,1.0
785,1,44,HAM,Lewis Hamilton,47,Mercedes,#00D2BE,Mercedes,1,F,1,71,332.7,2016-07-03,2016,Spielberg,"A3,A4,A5,I,W",SC through pit lane,71,71,4318,1.0,1.0
786,1,44,HAM,Lewis Hamilton,48,Mercedes,#00D2BE,Mercedes,1,F,1,52,321.8,2016-07-10,2016,Silverstone,"A1,A2,A3,I,W",Start behind SC because of rain,52,52,5891,1.0,1.0
787,1,44,HAM,Lewis Hamilton,49,Mercedes,#00D2BE,Mercedes,2,F,1,70,317.6,2016-07-24,2016,Budapest,"A2,A3,A4,I,W",,70,70,4381,1.0,1.0
788,1,44,HAM,Lewis Hamilton,50,Mercedes,#00D2BE,Mercedes,2,F,1,67,337.1,2016-07-31,2016,Hockenheim,"A2,A3,A4,I,W",,67,67,4574,1.0,1.0
789,1,44,HAM,Lewis Hamilton,51,Mercedes,#00D2BE,Mercedes,21,F,3,44,322.0,2016-08-28,2016,Spa,"A2,A3,A4,I,W","SC, then red flag, restart behind SC",44,44,7004,1.0,1.0
790,1,44,HAM,Lewis Hamilton,52,Mercedes,#00D2BE,Mercedes,1,F,2,53,359.0,2016-09-04,2016,Monza,"A2,A3,A4,I,W",,53,53,5793,1.0,1.0
791,1,44,HAM,Lewis Hamilton,53,Mercedes,#00D2BE,Mercedes,3,F,3,61,305.0,2016-09-18,2016,Singapore,"A3,A4,A5,I,W",SC through pit lane,61,61,5063,1.0,1.0
792,1,44,HAM,Lewis Hamilton,54,Mercedes,#00D2BE,Mercedes,1,DNF,18,40,328.4,2016-10-02,2016,KualaLumpur,"A1,A2,A3,I,W",,56,56,5543,1.0,1.0
793,1,44,HAM,Lewis Hamilton,55,Mercedes,#00D2BE,Mercedes,2,F,3,53,313.4,2016-10-09,2016,Suzuka,"A1,A2,A3,I,W",,53,53,5807,1.0,1.0
794,1,44,HAM,Lewis Hamilton,56,Mercedes,#00D2BE,Mercedes,1,F,1,56,328.0,2016-10-23,2016,Austin,"A2,A3,A4,I,W",,56,56,5513,1.0,1.0
795,1,44,HAM,Lewis Hamilton,57,Mercedes,#00D2BE,Mercedes,1,F,1,71,364.1,2016-10-30,2016,MexicoCity,"A2,A3,A4,I,W",SC followed directly on VSC,71,71,4304,1.0,1.0
796,1,44,HAM,Lewis Hamilton,58,Mercedes,#00D2BE,Mercedes,1,F,1,71,280.0,2016-11-13,2016,SaoPaulo,"A1,A2,A3,I,W","Wet race, start behind SC because of rain, red flag in lap 20/21, restart behind SC, red flag in lap 28/29",71,71,4309,1.0,1.0
797,1,44,HAM,Lewis Hamilton,59,Mercedes,#00D2BE,Mercedes,1,F,1,55,321.7,2016-11-27,2016,YasMarina,"A3,A4,A5,I,W",,55,55,5554,1.0,1.0
798,2,3,RIC,Daniel Ricciardo,39,RedBull,#1E41FF,Renault,8,F,4,57,,2016-03-20,2016,Melbourne,"A2,A3,A4,I,W","SC, then red flag, restart behind SC",57,58,5303,0.0,0.0
799,2,3,RIC,Daniel Ricciardo,40,RedBull,#1E41FF,Renault,5,F,4,57,,2016-04-03,2016,Sakhir,"A2,A3,A4,I,W",,57,57,5412,0.0,0.0
800,2,3,RIC,Daniel Ricciardo,41,RedBull,#1E41FF,Renault,2,F,4,56,,2016-04-17,2016,Shanghai,"A2,A3,A4,I,W",,56,56,5451,0.0,0.0
801,2,3,RIC,Daniel Ricciardo,42,RedBull,#1E41FF,Renault,5,F,11,52,,2016-05-01,2016,Sochi,"A2,A3,A4,I,W",SC followed directly on VSC,53,53,5848,0.0,0.0
802,2,3,RIC,Daniel Ricciardo,43,RedBull,#1E41FF,Renault,3,F,4,66,,2016-05-15,2016,Catalunya,"A1,A2,A3,I,W",,66,66,4655,0.0,0.0
803,2,3,RIC,Daniel Ricciardo,44,RedBull,#1E41FF,Renault,1,F,2,78,,2016-05-29,2016,MonteCarlo,"A3,A4,A5,I,W",Start behind SC because of rain,78,78,3337,0.0,0.0
804,2,3,RIC,Daniel Ricciardo,45,RedBull,#1E41FF,Renault,4,F,7,70,,2016-06-12,2016,Montreal,"A3,A4,A5,I,W",,70,70,4361,0.0,0.0
805,2,3,RIC,Daniel Ricciardo,46,RedBull,#1E41FF,Renault,2,F,7,51,338.3,2016-06-19,2016,Baku,"A2,A3,A4,I,W",,51,51,6003,0.0,0.0
806,2,3,RIC,Daniel Ricciardo,47,RedBull,#1E41FF,Renault,5,F,5,71,328.6,2016-07-03,2016,Spielberg,"A3,A4,A5,I,W",SC through pit lane,71,71,4318,0.0,0.0
807,2,3,RIC,Daniel Ricciardo,48,RedBull,#1E41FF,Renault,4,F,4,52,322.5,2016-07-10,2016,Silverstone,"A1,A2,A3,I,W",Start behind SC because of rain,52,52,5891,0.0,0.0
808,2,3,RIC,Daniel Ricciardo,49,RedBull,#1E41FF,Renault,3,F,3,70,318.8,2016-07-24,2016,Budapest,"A2,A3,A4,I,W",,70,70,4381,0.0,0.0
809,2,3,RIC,Daniel Ricciardo,50,RedBull,#1E41FF,Renault,3,F,2,67,345.1,2016-07-31,2016,Hockenheim,"A2,A3,A4,I,W",,67,67,4574,0.0,0.0
810,2,3,RIC,Daniel Ricciardo,51,RedBull,#1E41FF,Renault,5,F,2,44,316.2,2016-08-28,2016,Spa,"A2,A3,A4,I,W","SC, then red flag, restart behind SC",44,44,7004,0.0,0.0
811,2,3,RIC,Daniel Ricciardo,52,RedBull,#1E41FF,Renault,6,F,5,53,356.4,2016-09-04,2016,Monza,"A2,A3,A4,I,W",,53,53,5793,0.0,0.0
812,2,3,RIC,Daniel Ricciardo,53,RedBull,#1E41FF,Renault,2,F,2,61,302.0,2016-09-18,2016,Singapore,"A3,A4,A5,I,W",SC through pit lane,61,61,5063,0.0,0.0
813,2,3,RIC,Daniel Ricciardo,54,RedBull,#1E41FF,Renault,4,F,1,56,324.1,2016-10-02,2016,KualaLumpur,"A1,A2,A3,I,W",,56,56,5543,0.0,0.0
814,2,3,RIC,Daniel Ricciardo,55,RedBull,#1E41FF,Renault,4,F,6,53,310.9,2016-10-09,2016,Suzuka,"A1,A2,A3,I,W",,53,53,5807,0.0,0.0
815,2,3,RIC,Daniel Ricciardo,56,RedBull,#1E41FF,Renault,3,F,3,56,330.2,2016-10-23,2016,Austin,"A2,A3,A4,I,W",,56,56,5513,0.0,0.0
816,2,3,RIC,Daniel Ricciardo,57,RedBull,#1E41FF,Renault,4,F,3,71,363.6,2016-10-30,2016,MexicoCity,"A2,A3,A4,I,W",SC followed directly on VSC,71,71,4304,0.0,0.0
817,2,3,RIC,Daniel Ricciardo,58,RedBull,#1E41FF,Renault,6,F,8,71,289.0,2016-11-13,2016,SaoPaulo,"A1,A2,A3,I,W","Wet race, start behind SC because of rain, red flag in lap 20/21, restart behind SC, red flag in lap 28/29",71,71,4309,0.0,0.0
818,2,3,RIC,Daniel Ricciardo,59,RedBull,#1E41FF,Renault,3,F,5,55,340.9,2016-11-27,2016,YasMarina,"A3,A4,A5,I,W",,55,55,5554,0.0,0.0
819,3,6,ROS,Nico Rosberg,39,Mercedes,#00D2BE,Mercedes,2,F,1,57,,2016-03-20,2016,Melbourne,"A2,A3,A4,I,W","SC, then red flag, restart behind SC",57,58,5303,1.0,0.0
820,3,6,ROS,Nico Rosberg,40,Mercedes,#00D2BE,Mercedes,2,F,1,57,,2016-04-03,2016,Sakhir,"A2,A3,A4,I,W",,57,57,5412,1.0,0.0
821,3,6,ROS,Nico Rosberg,41,Mercedes,#00D2BE,Mercedes,1,F,1,56,,2016-04-17,2016,Shanghai,"A2,A3,A4,I,W",,56,56,5451,1.0,0.0
822,3,6,ROS,Nico Rosberg,42,Mercedes,#00D2BE,Mercedes,1,F,1,53,,2016-05-01,2016,Sochi,"A2,A3,A4,I,W",SC followed directly on VSC,53,53,5848,1.0,0.0
823,3,6,ROS,Nico Rosberg,43,Mercedes,#00D2BE,Mercedes,2,DNF,22,0,,2016-05-15,2016,Catalunya,"A1,A2,A3,I,W",,66,66,4655,1.0,0.0
824,3,6,ROS,Nico Rosberg,44,Mercedes,#00D2BE,Mercedes,2,F,7,78,,2016-05-29,2016,MonteCarlo,"A3,A4,A5,I,W",Start behind SC because of rain,78,78,3337,1.0,0.0
825,3,6,ROS,Nico Rosberg,45,Mercedes,#00D2BE,Mercedes,2,F,5,70,,2016-06-12,2016,Montreal,"A3,A4,A5,I,W",,70,70,4361,1.0,0.0
826,3,6,ROS,Nico Rosberg,46,Mercedes,#00D2BE,Mercedes,1,F,1,51,333.7,2016-06-19,2016,Baku,"A2,A3,A4,I,W",,51,51,6003,1.0,0.0
827,3,6,ROS,Nico Rosberg,47,Mercedes,#00D2BE,Mercedes,6,F,4,71,328.8,2016-07-03,2016,Spielberg,"A3,A4,A5,I,W",SC through pit lane,71,71,4318,1.0,0.0
828,3,6,ROS,Nico Rosberg,48,Mercedes,#00D2BE,Mercedes,2,F,3,52,334.2,2016-07-10,2016,Silverstone,"A1,A2,A3,I,W",Start behind SC because of rain,52,52,5891,1.0,0.0
829,3,6,ROS,Nico Rosberg,49,Mercedes,#00D2BE,Mercedes,1,F,2,70,322.5,2016-07-24,2016,Budapest,"A2,A3,A4,I,W",,70,70,4381,1.0,0.0
830,3,6,ROS,Nico Rosberg,50,Mercedes,#00D2BE,Mercedes,1,F,4,67,338.7,2016-07-31,2016,Hockenheim,"A2,A3,A4,I,W",,67,67,4574,1.0,0.0
831,3,6,ROS,Nico Rosberg,51,Mercedes,#00D2BE,Mercedes,1,F,1,44,318.1,2016-08-28,2016,Spa,"A2,A3,A4,I,W","SC, then red flag, restart behind SC",44,44,7004,1.0,0.0
832,3,6,ROS,Nico Rosberg,52,Mercedes,#00D2BE,Mercedes,2,F,1,53,350.3,2016-09-04,2016,Monza,"A2,A3,A4,I,W",,53,53,5793,1.0,0.0
833,3,6,ROS,Nico Rosberg,53,Mercedes,#00D2BE,Mercedes,1,F,1,61,301.9,2016-09-18,2016,Singapore,"A3,A4,A5,I,W",SC through pit lane,61,61,5063,1.0,0.0
834,3,6,ROS,Nico Rosberg,54,Mercedes,#00D2BE,Mercedes,2,F,3,56,333.0,2016-10-02,2016,KualaLumpur,"A1,A2,A3,I,W",,56,56,5543,1.0,0.0
835,3,6,ROS,Nico Rosberg,55,Mercedes,#00D2BE,Mercedes,1,F,1,53,308.3,2016-10-09,2016,Suzuka,"A1,A2,A3,I,W",,53,53,5807,1.0,0.0
836,3,6,ROS,Nico Rosberg,56,Mercedes,#00D2BE,Mercedes,2,F,2,56,336.9,2016-10-23,2016,Austin,"A2,A3,A4,I,W",,56,56,5513,1.0,0.0
837,3,6,ROS,Nico Rosberg,57,Mercedes,#00D2BE,Mercedes,2,F,2,71,362.5,2016-10-30,2016,MexicoCity,"A2,A3,A4,I,W",SC followed directly on VSC,71,71,4304,1.0,0.0
838,3,6,ROS,Nico Rosberg,58,Mercedes,#00D2BE,Mercedes,2,F,2,71,285.6,2016-11-13,2016,SaoPaulo,"A1,A2,A3,I,W","Wet race, start behind SC because of rain, red flag in lap 20/21, restart behind SC, red flag in lap 28/29",71,71,4309,1.0,0.0
839,3,6,ROS,Nico Rosberg,59,Mercedes,#00D2BE,Mercedes,2,F,2,55,339.8,2016-11-27,2016,YasMarina,"A3,A4,A5,I,W",,55,55,5554,1.0,0.0
840,4,20,MAG,Kevin Magnussen,39,Renault,#FFF500,Renault,14,F,12,57,,2016-03-20,2016,Melbourne,"A2,A3,A4,I,W","SC, then red flag, restart behind SC",57,58,5303,2.0,2.0
841,4,20,MAG,Kevin Magnussen,40,Renault,#FFF500,Renault,22,F,11,56,,2016-04-03,2016,Sakhir,"A2,A3,A4,I,W",,57,57,5412,2.0,2.0
